DATETIME,TEMPERATURE,PRESSURE,LATITUDE,LONGITUDE,flag_depth,flag_date,flag_global_dbar,flag_global_temp,flag_temp_spike,flag_temp_roll,flag_temp_stuck,flag_vessel_region,flag_gear_type,flag_timing_gap,flag_location,flag_land,flag_speed,flag_global_range,flag_clima,flag_RoC
2020-08-11 03:01:50,0.78,629.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:06:50,0.8223,629.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:11:50,0.8044,629.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:16:50,0.7977,629.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:21:50,0.8095,629.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:26:50,0.7887,629.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:31:50,0.8196,629.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:36:50,0.8003,629.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:41:50,0.7858,629.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:46:50,0.7628,629.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:51:50,0.8351,628.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:52:44,1.2437,624.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:53:13,1.5090000000000001,620.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:53:35,1.639,616.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:53:56,1.7215,611.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:54:18,2.2032,607.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:54:37,2.5484,603.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:54:58,2.7918,598.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:55:17,3.2510000000000003,594.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:55:35,3.2386,590.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:55:52,3.4138,586.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:56:09,3.6321,582.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:56:25,3.6774,577.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:56:44,3.7033,573.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:56:59,3.7496,569.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:57:13,3.9289,565.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:57:26,4.2455,561.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:57:41,4.4416,557.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:57:54,4.5354,552.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:58:08,4.6408,548.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:58:22,4.7433,543.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:58:37,5.0067,539.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:58:50,5.1136,535.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:59:04,5.2772,530.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:59:15,5.3814,526.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:59:29,5.4683,522.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:59:41,5.5882,517.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 03:59:55,5.7724,513.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:00:07,5.935,508.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:00:16,5.9937,504.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:00:29,6.0384,500.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:00:38,6.056,495.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:00:50,6.1754,491.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:01:00,6.1973,487.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:01:10,6.2814,482.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:01:20,6.3483,478.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:01:29,6.3779,474.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:01:39,6.426,469.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:01:48,6.4937,465.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:01:57,6.5679,461.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:02:06,6.5963,456.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:02:16,6.608,452.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:02:26,6.629,447.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:02:35,6.644,443.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:02:44,6.6772,439.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:02:54,6.7702,434.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:03:03,6.8277,429.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:03:13,6.8526,425.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:03:22,6.8628,420.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:03:30,6.8692,416.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:03:38,6.875,412.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:03:46,6.8952,408.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:03:55,6.9096,403.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:04:05,6.9207,399.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:04:14,6.925,395.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:04:22,6.9466,391.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:04:31,6.9661,386.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:04:39,6.966,382.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:04:47,6.9682,378.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:04:58,6.9707,373.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:05:06,6.9701,369.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:05:14,6.9701,365.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:05:22,6.9788,361.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:05:30,6.9843,357.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:05:39,6.983,352.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:05:47,6.9808,348.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:05:56,6.9818,344.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:06:04,6.9817,339.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:06:13,6.9822,335.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:06:21,6.9843,330.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:06:30,6.9879,326.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:06:38,6.9878,322.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:06:47,6.987,318.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:06:56,6.9863,313.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:07:05,6.9858,309.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:07:14,6.9855,304.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:07:23,6.987,300.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:07:31,6.9867,296.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:07:40,6.9869,291.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:07:48,6.9951,287.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:07:57,7.0436,283.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:08:05,7.1261,279.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:08:14,7.1857,275.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:08:23,7.222,270.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:08:32,7.2705,266.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:08:40,7.3343,262.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:08:49,7.3548,258.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:08:57,7.3452,254.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:09:06,7.3678,249.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:09:15,7.3984,245.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:09:24,7.4158,241.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:09:33,7.4597,236.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:09:44,7.4764,232.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:09:53,7.4883,228.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:10:02,7.5145,224.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:10:11,7.5231,220.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:10:21,7.5742,216.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:10:30,7.6048,211.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:10:40,7.6202,207.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:10:50,7.6664,203.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:10:58,7.6948,199.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:00,7.6926,198.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:03,7.5893,197.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:06,7.5765,196.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:08,7.5851,195.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:10,7.5733,194.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:14,7.5211,192.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:16,7.4183,191.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:20,7.3942,190.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:22,7.3922,189.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:25,7.3926,188.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:28,7.393,186.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:30,7.3952,185.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:34,7.3978,184.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:38,7.4141,182.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:43,7.4113,181.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:44,7.4113,179.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:48,7.4082,178.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:51,7.4065,177.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:52,7.4049,176.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:55,7.409,175.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:11:59,7.4073,173.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:01,7.409,172.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:04,7.4167,171.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:07,7.4126,170.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:09,7.4089,169.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:12,7.4109,168.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:16,7.4369,166.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:20,7.4612,165.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:24,7.4637,163.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:26,7.4507,162.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:29,7.4442,161.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:31,7.4675,160.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:36,7.4489,159.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:39,7.4447,157.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:42,7.4463,156.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:45,7.4565,155.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:48,7.4517,154.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:51,7.4552,153.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:53,7.4564,151.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:57,7.4557,150.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:12:59,7.4555,149.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:03,7.4568,148.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:08,7.4601,146.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:09,7.4628,145.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:14,7.466,143.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:16,7.4626,142.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:19,7.4623,141.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:22,7.4623,140.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:25,7.4626,139.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:28,7.468,138.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:31,7.5332,136.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:35,7.5646,135.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:39,7.5769,134.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:41,7.598,132.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:45,7.6239,131.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:48,7.638,130.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:52,7.6928,128.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:54,7.6767,127.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:13:58,7.6758,126.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:00,7.6579999999999995,125.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:05,7.6492,123.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:07,7.6194,122.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:12,7.5926,120.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:15,7.5936,119.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:19,7.596,118.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:21,7.5939,116.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:25,7.6135,115.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:29,7.6214,114.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:32,7.6184,112.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:35,7.6098,111.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:37,7.6801,110.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:41,7.7535,109.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:43,7.7946,107.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:48,7.8083,106.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:51,7.8133,105.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:53,7.8095,104.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:14:57,7.8169,102.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:02,7.8655,101.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:06,7.8683,99.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:10,7.8283,98.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:14,7.8665,96.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:19,7.9771,94.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:21,8.065,93.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:25,8.198,92.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:29,8.2221,91.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:33,8.2209,89.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:35,8.2193,88.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:40,8.2071,87.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:43,8.2063,86.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:46,8.2098,85.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:50,8.1026,83.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:54,8.0668,82.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:15:58,8.0365,81.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:01,8.0574,79.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:04,8.0513,78.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:08,8.0385,77.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:12,8.0427,76.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:15,8.0163,75.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:18,8.017999999999999,74.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:23,8.0602,72.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:25,8.0257,71.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:29,7.8533,69.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:34,7.7804,68.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:38,7.7776,67.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:41,7.7755,66.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
